codigoInterno,Nom Reducido,idItem,idTipoIVA,idTipoIVA,idCategoria,IDSubRubro,Codigo_de_Envase_asociado,Porc_de_Impuesto_Interno,precio_final,FechaUltimoPrecio,FechaUltimoPrecio,descrip reducida,Eliminacion_de_item,Tipo de Unidad,Unidad,Dias_de_Vencimiento,Tamanio de Letra,FechaUltimoPrecio,FechaUltimoPrecio,Codigo_Adicional,Permite_Modif_Descripcion,Precio adicional de venta con IVA,Codigo de Plantilla de Etiqueta,Codigo de IVA Diferencial,UltimoPrecio,Precio_de_Oferta_Etiquetas,IDProducto,Codigo_de_envase_asociado_ERP,Monto_de_Impuesto_Interno,idTipoIVA,idTipoIVA,Aplica_Percepcion_5329,Costo _el_articulo,idProveedor,IDRubro,idMarca,Fecha Inicio,Fecha Fin
14988,GLAUCOTENSIL TD colirio x 5 ml,0,1,1,0,0,0,0,"33858,77",16/12/2024,16/12/2024,GLAUCOTENSIL TD colirio x 5 ml,N,1,1,5,0,16/12/2024,16/12/2024,*,N,0,-1,0,"24535,341", ,1018406701, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
14989,LOTESOFT susp.oft.x 5 ml,0,1,1,0,0,0,0,"16318,12",16/12/2024,16/12/2024,LOTESOFT susp.oft.x 5 ml,N,1,1,5,0,16/12/2024,16/12/2024,*,N,0,-1,0,"11824,725", ,1018406802, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
14990,POEN CAINA colirio x 10 ml,0,1,1,0,0,0,0,"7627,76",16/12/2024,16/12/2024,POEN CAINA colirio x 10 ml,N,1,1,5,0,16/12/2024,16/12/2024,*,N,0,-1,0,"5527,362", ,1018406901, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
14991,POENBIOPTAL NF colirio x 5 ml,0,1,1,0,0,0,0,"6613,86",16/12/2024,16/12/2024,POENBIOPTAL NF colirio x 5 ml,N,1,1,5,0,16/12/2024,16/12/2024,*,N,0,-1,0,"4792,652", ,1018407101, ,-1,1,1,N,-1,0,1,804,1/12/2024,31/12/2024
14992,COMPLEGEL NOVO 500 mg a.x 9 x 2 ml,0,1,1,0,0,0,0,"28131,86",14/12/2024,14/12/2024,COMPLEGEL NOVO 500 mg a.x 9 x 2 ml,N,1,1,5,0,14/12/2024,14/12/2024,*,N,0,-1,0,"20385,406", ,1018501301, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
14993,COMPLEGEL NOVO 250 mg comp.x 30,0,1,1,0,0,0,0,"36990,05",14/12/2024,14/12/2024,COMPLEGEL NOVO 250 mg comp.x 30,N,1,1,5,0,14/12/2024,14/12/2024,*,N,0,-1,0,"26804,384", ,1018501302, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
15067,BETASERC 24 mg comp.x 30,0,1,1,0,0,0,0,"30523,48",16/12/2024,16/12/2024,BETASERC 24 mg comp.x 30,N,1,1,5,0,16/12/2024,16/12/2024,*,N,0,-1,0,"22118,464", ,1019200099, ,-1,1,1,N,-1,0,1,627,1/12/2024,31/12/2024
15323,DICETEL 100 mg comp.x 60,0,1,1,0,0,0,0,"71923,15",16/12/2024,16/12/2024,DICETEL 100 mg comp.x 60,N,1,1,5,0,16/12/2024,16/12/2024,*,N,0,-1,0,"52118,225", ,1019209302, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
15359,GLAUCOSTAT T gts.oft.x 2.5 ml,0,1,1,0,0,0,0,24465,16/12/2024,16/12/2024,GLAUCOSTAT T gts.oft.x 2.5 ml,N,1,1,5,0,16/12/2024,16/12/2024,*,N,0,-1,0,"17728,261", ,1019300024, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
15361,DIABO 250 mg comp.x 50,0,1,1,0,0,0,0,32540,16/12/2024,16/12/2024,DIABO 250 mg comp.x 50,N,1,1,5,0,16/12/2024,16/12/2024,*,N,0,-1,0,"23579,71", ,1019300028, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
15363,PRESS OUT T sol.oft.x 5 ml,0,1,1,0,0,0,0,34550,16/12/2024,16/12/2024,PRESS OUT T sol.oft.x 5 ml,N,1,1,5,0,16/12/2024,16/12/2024,*,N,0,-1,0,"25036,232", ,1019300030, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
15365,BRIT sol.oft.x 5 ml,0,1,1,0,0,0,0,22935,16/12/2024,16/12/2024,BRIT sol.oft.x 5 ml,N,1,1,5,0,16/12/2024,16/12/2024,*,N,0,-1,0,"16619,565", ,1019300032, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
15371,LOTEVIS susp.oft.x 5 ml,0,1,1,0,0,0,0,12985,16/12/2024,16/12/2024,LOTEVIS susp.oft.x 5 ml,N,1,1,5,0,16/12/2024,16/12/2024,*,N,0,-1,0,"9409,42", ,1019300039, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
15372,LOTEVIS T susp.oft.x 5 ml,0,1,1,0,0,0,0,12380,16/12/2024,16/12/2024,LOTEVIS T susp.oft.x 5 ml,N,1,1,5,0,16/12/2024,16/12/2024,*,N,0,-1,0,"8971,014", ,1019300040, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
15374,FENAC sol.oft.estéril x 5 ml,0,1,1,0,0,0,0,19145,16/12/2024,16/12/2024,FENAC sol.oft.estÃ©ril x 5 ml,N,1,1,5,0,16/12/2024,16/12/2024,*,N,0,-1,0,"13873,188", ,1019300042, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
15392,CIPOS 0.1 sol.oft.x 5 ml,0,1,1,0,0,0,0,29860,16/12/2024,16/12/2024,CIPOS 0.1 sol.oft.x 5 ml,N,1,1,5,0,16/12/2024,16/12/2024,*,N,0,-1,0,"21637,681", ,1019300060, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
15833,RONISTINA 8 mg comp.x 30,0,1,1,0,0,0,0,"12496,36",16/12/2024,16/12/2024,RONISTINA 8 mg comp.x 30,N,1,1,5,0,16/12/2024,16/12/2024,*,N,0,-1,0,"9055,333", ,1020000000, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
15834,RONISTINA 8 mg comp.x 60,0,1,1,0,0,0,0,"20129,27",16/12/2024,16/12/2024,RONISTINA 8 mg comp.x 60,N,1,1,5,0,16/12/2024,16/12/2024,*,N,0,-1,0,"14586,428", ,1020000001, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
15835,DATEVAN 20 mg comp.x 10,0,1,1,0,0,0,0,12773,16/12/2024,16/12/2024,DATEVAN 20 mg comp.x 10,N,1,1,5,0,16/12/2024,16/12/2024,*,N,0,-1,0,"9255,797", ,1020000004, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
15836,DATEVAN 20 mg comp.x 30,0,1,1,0,0,0,0,"38319,39",16/12/2024,16/12/2024,DATEVAN 20 mg comp.x 30,N,1,1,5,0,16/12/2024,16/12/2024,*,N,0,-1,0,"27767,674", ,1020000005, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
15837,OSTEOFENE 70 mg comp.x 4,0,1,1,0,0,0,0,"11921,07",16/12/2024,16/12/2024,OSTEOFENE 70 mg comp.x 4,N,1,1,5,0,16/12/2024,16/12/2024,*,N,0,-1,0,"8638,457", ,1020000013, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
15838,SERLINA 50 mg comp.x 30,0,1,1,0,0,0,0,"23798,28",16/12/2024,16/12/2024,SERLINA 50 mg comp.x 30,N,1,1,5,0,16/12/2024,16/12/2024,*,N,0,-1,0,"17245,13", ,1020000014, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
15839,SERLINA 100 mg comp.x 30,0,1,1,0,0,0,0,"40289,41",16/12/2024,16/12/2024,SERLINA 100 mg comp.x 30,N,1,1,5,0,16/12/2024,16/12/2024,*,N,0,-1,0,"29195,225", ,1020000015, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
15840,AZATIOPRINA RONTAG 50 mg comp.x 100,0,1,1,0,0,0,0,86432,16/12/2024,16/12/2024,AZATIOPRINA RONTAG 50 mg comp.x 100,N,1,1,5,0,16/12/2024,16/12/2024,*,N,0,-1,0,"62631,884", ,1020000016, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
15841,GANAVAX 37.5 mg comp.x 30,0,1,1,0,0,0,0,"26483,08",16/12/2024,16/12/2024,GANAVAX 37.5 mg comp.x 30,N,1,1,5,0,16/12/2024,16/12/2024,*,N,0,-1,0,"19190,638", ,1020000022, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
15842,GANAVAX 50 mg comp.x 30,0,1,1,0,0,0,0,"26897,9",16/12/2024,16/12/2024,GANAVAX 50 mg comp.x 30,N,1,1,5,0,16/12/2024,16/12/2024,*,N,0,-1,0,"19491,232", ,1020000023, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
15843,GANAVAX 75 mg comp.x 30,0,1,1,0,0,0,0,"32007,87",16/12/2024,16/12/2024,GANAVAX 75 mg comp.x 30,N,1,1,5,0,16/12/2024,16/12/2024,*,N,0,-1,0,"23194,109", ,1020000024, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
15844,AXOKINE 200 mg comp.x 30,0,1,1,0,0,0,0,17663,16/12/2024,16/12/2024,AXOKINE 200 mg comp.x 30,N,1,1,5,0,16/12/2024,16/12/2024,*,N,0,-1,0,"12799,275", ,1020000026, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
15845,AXOKINE 200 mg comp.x 60,0,1,1,0,0,0,0,27168,16/12/2024,16/12/2024,AXOKINE 200 mg comp.x 60,N,1,1,5,0,16/12/2024,16/12/2024,*,N,0,-1,0,"19686,957", ,1020000027, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
15846,TOCLINE 2.5 mg comp.x 30,0,1,1,0,0,0,0,"29717,37",16/12/2024,16/12/2024,TOCLINE 2.5 mg comp.x 30,N,1,1,5,0,16/12/2024,16/12/2024,*,N,0,-1,0,"21534,326", ,1020000038, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
15847,LEFLUAR 20 mg comp.rec.x 30,0,1,1,0,0,0,0,29998,16/12/2024,16/12/2024,LEFLUAR 20 mg comp.rec.x 30,N,1,1,5,0,16/12/2024,16/12/2024,*,N,0,-1,0,"21737,681", ,1020000063, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
15848,ARLEMIDE 10 mg comp.x 30,0,1,1,0,0,0,0,"25998,08",16/12/2024,16/12/2024,ARLEMIDE 10 mg comp.x 30,N,1,1,5,0,16/12/2024,16/12/2024,*,N,0,-1,0,"18839,188", ,1020000066, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
15849,ARLEMIDE 15 mg comp.x 15,0,1,1,0,0,0,0,"19399,43",16/12/2024,16/12/2024,ARLEMIDE 15 mg comp.x 15,N,1,1,5,0,16/12/2024,16/12/2024,*,N,0,-1,0,"14057,558", ,1020000067, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
15850,ARLEMIDE 15 mg comp.x 30,0,1,1,0,0,0,0,"37137,14",16/12/2024,16/12/2024,ARLEMIDE 15 mg comp.x 30,N,1,1,5,0,16/12/2024,16/12/2024,*,N,0,-1,0,"26910,971", ,1020000068, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
15851,RONISTINA DUO 24 mg comp.x 30,0,1,1,0,0,0,0,"21567,35",16/12/2024,16/12/2024,RONISTINA DUO 24 mg comp.x 30,N,1,1,5,0,16/12/2024,16/12/2024,*,N,0,-1,0,"15628,514", ,1020000069, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
15852,RONISTINA DUO 24 mg comp.x 60,0,1,1,0,0,0,0,"39105,65",16/12/2024,16/12/2024,RONISTINA DUO 24 mg comp.x 60,N,1,1,5,0,16/12/2024,16/12/2024,*,N,0,-1,0,"28337,428", ,1020000070, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
15853,CABERPAR 1 mg comp.x 10,0,1,1,0,0,0,0,"29690,26",16/12/2024,16/12/2024,CABERPAR 1 mg comp.x 10,N,1,1,5,0,16/12/2024,16/12/2024,*,N,0,-1,0,"21514,681", ,1020000081, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
15854,DEFAS 6 mg comp.x 20,0,1,1,0,0,0,0,"19587,25",16/12/2024,16/12/2024,DEFAS 6 mg comp.x 20,N,1,1,5,0,16/12/2024,16/12/2024,*,N,0,-1,0,"14193,659", ,1020000088, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
15855,DEFAS 30 mg comp.x 20,0,1,1,0,0,0,0,"85864,26",16/12/2024,16/12/2024,DEFAS 30 mg comp.x 20,N,1,1,5,0,16/12/2024,16/12/2024,*,N,0,-1,0,"62220,478", ,1020000090, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
15856,LEVRON 500 mg comp.x 20,0,1,1,0,0,0,0,"51972,39",16/12/2024,16/12/2024,LEVRON 500 mg comp.x 20,N,1,1,5,0,16/12/2024,16/12/2024,*,N,0,-1,0,"37661,152", ,1020000091, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
15857,LEVRON 500 mg comp.x 60,0,1,1,0,0,0,0,"121627,18",16/12/2024,16/12/2024,LEVRON 500 mg comp.x 60,N,1,1,5,0,16/12/2024,16/12/2024,*,N,0,-1,0,"88135,638", ,1020000092, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
15858,LEVRON 1000 mg comp.x 30,0,1,1,0,0,0,0,"139716,39",16/12/2024,16/12/2024,LEVRON 1000 mg comp.x 30,N,1,1,5,0,16/12/2024,16/12/2024,*,N,0,-1,0,"101243,761", ,1020000093, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
15859,AMPAKINE 100 mg comp.x 30,0,1,1,0,0,0,0,"43103,52",16/12/2024,16/12/2024,AMPAKINE 100 mg comp.x 30,N,1,1,5,0,16/12/2024,16/12/2024,*,N,0,-1,0,"31234,435", ,1020000096, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
15860,AMPAKINE 100 mg comp.x 60,0,1,1,0,0,0,0,"82521,67",16/12/2024,16/12/2024,AMPAKINE 100 mg comp.x 60,N,1,1,5,0,16/12/2024,16/12/2024,*,N,0,-1,0,"59798,312", ,1020000097, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
15861,CABERPAR 2 mg comp.x 30,0,1,1,0,0,0,0,"84688,31",16/12/2024,16/12/2024,CABERPAR 2 mg comp.x 30,N,1,1,5,0,16/12/2024,16/12/2024,*,N,0,-1,0,"61368,341", ,1020000098, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
15862,RONISTINA 16 mg comp.x 30,0,1,1,0,0,0,0,"14324,1",16/12/2024,16/12/2024,RONISTINA 16 mg comp.x 30,N,1,1,5,0,16/12/2024,16/12/2024,*,N,0,-1,0,"10379,783", ,1020000099, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
15863,RONISTINA 16 mg comp.x 60,0,1,1,0,0,0,0,"24948,77",16/12/2024,16/12/2024,RONISTINA 16 mg comp.x 60,N,1,1,5,0,16/12/2024,16/12/2024,*,N,0,-1,0,"18078,819", ,1020000100, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
15864,NAPRONTAG GESIC 550 mg comp.rec.x 10,0,1,1,0,0,0,0,10740,16/12/2024,16/12/2024,NAPRONTAG GESIC 550 mg comp.rec.x 10,N,1,1,5,0,16/12/2024,16/12/2024,*,N,0,-1,0,"7782,609", ,1020000101, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
15865,NAPRONTAG GESIC 550 mg comp.rec.x 20,0,1,1,0,0,0,0,21430,16/12/2024,16/12/2024,NAPRONTAG GESIC 550 mg comp.rec.x 20,N,1,1,5,0,16/12/2024,16/12/2024,*,N,0,-1,0,"15528,986", ,1020000102, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
15866,NAPRONTAG GESIC 220 mg comp.rec.x 10,0,1,1,0,0,0,0,2850,16/12/2024,16/12/2024,NAPRONTAG GESIC 220 mg comp.rec.x 10,N,1,1,5,0,16/12/2024,16/12/2024,*,N,0,-1,0,"2065,217", ,1020000104, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
15867,NAPRONTAG GESIC 220 mg comp.rec.x 30,0,1,1,0,0,0,0,7430,16/12/2024,16/12/2024,NAPRONTAG GESIC 220 mg comp.rec.x 30,N,1,1,5,0,16/12/2024,16/12/2024,*,N,0,-1,0,"5384,058", ,1020000105, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
15868,ANALERG 5 mg comp.rec.x 10,0,1,1,0,0,0,0,7170,16/12/2024,16/12/2024,ANALERG 5 mg comp.rec.x 10,N,1,1,5,0,16/12/2024,16/12/2024,*,N,0,-1,0,"5195,652", ,1020000106, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
15869,ANALERG 5 mg comp.rec.x 30,0,1,1,0,0,0,0,18615,16/12/2024,16/12/2024,ANALERG 5 mg comp.rec.x 30,N,1,1,5,0,16/12/2024,16/12/2024,*,N,0,-1,0,"13489,13", ,1020000107, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
15870,RASAX 1 mg comp.x 30,0,1,1,0,0,0,0,21990,16/12/2024,16/12/2024,RASAX 1 mg comp.x 30,N,1,1,5,0,16/12/2024,16/12/2024,*,N,0,-1,0,"15934,783", ,1020000111, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
15871,PRODINAM sob.x 28 x 2 g,0,1,1,0,0,0,0,"36981,24",16/12/2024,16/12/2024,PRODINAM sob.x 28 x 2 g,N,1,1,5,0,16/12/2024,16/12/2024,*,N,0,-1,0,26798, ,1020000113, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
15872,INTENSIT 200 mg comp.x 10,0,1,1,0,0,0,0,"16773,83",16/12/2024,16/12/2024,INTENSIT 200 mg comp.x 10,N,1,1,5,0,16/12/2024,16/12/2024,*,N,0,-1,0,"12154,949", ,1020000114, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
15873,INTENSIT 200 mg comp.x 20,0,1,1,0,0,0,0,"31970,18",16/12/2024,16/12/2024,INTENSIT 200 mg comp.x 20,N,1,1,5,0,16/12/2024,16/12/2024,*,N,0,-1,0,"23166,797", ,1020000115, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
15874,BILANZ 30 mg comp.rec.x 10,0,1,1,0,0,0,0,"12651,95",16/12/2024,16/12/2024,BILANZ 30 mg comp.rec.x 10,N,1,1,5,0,16/12/2024,16/12/2024,*,N,0,-1,0,"9168,08", ,1020000116, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
15875,BILANZ 30 mg comp.rec.x 30,0,1,1,0,0,0,0,"37233,07",16/12/2024,16/12/2024,BILANZ 30 mg comp.rec.x 30,N,1,1,5,0,16/12/2024,16/12/2024,*,N,0,-1,0,"26980,486", ,1020000117, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
15876,LEVRON 250 mg comp.x 30,0,1,1,0,0,0,0,"29932,28",16/12/2024,16/12/2024,LEVRON 250 mg comp.x 30,N,1,1,5,0,16/12/2024,16/12/2024,*,N,0,-1,0,"21690,058", ,1020000118, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
15877,ARLEMIDE 5 mg comp.x 30,0,1,1,0,0,0,0,"22708,33",16/12/2024,16/12/2024,ARLEMIDE 5 mg comp.x 30,N,1,1,5,0,16/12/2024,16/12/2024,*,N,0,-1,0,"16455,312", ,1020000120, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
15878,ARLEMIDE 5 mg comp.x 10,0,1,1,0,0,0,0,"9498,75",16/12/2024,16/12/2024,ARLEMIDE 5 mg comp.x 10,N,1,1,5,0,16/12/2024,16/12/2024,*,N,0,-1,0,"6883,152", ,1020000122, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
15879,YECTAFER TABS 40/0.5 mg comp.rec.x 20,0,1,1,0,0,0,0,"14764,44",16/12/2024,16/12/2024,YECTAFER TABS 40/0.5 mg comp.rec.x 20,N,1,1,5,0,16/12/2024,16/12/2024,*,N,0,-1,0,"10698,87", ,1020000123, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
15880,YECTAFER TABS 40/0.5 mg comp.rec.x 40,0,1,1,0,0,0,0,"22311,51",16/12/2024,16/12/2024,YECTAFER TABS 40/0.5 mg comp.rec.x 40,N,1,1,5,0,16/12/2024,16/12/2024,*,N,0,-1,0,"16167,761", ,1020000124, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
15881,YECTAFER TABS 80/1 mg comp.rec.x 20,0,1,1,0,0,0,0,"20271,24",16/12/2024,16/12/2024,YECTAFER TABS 80/1 mg comp.rec.x 20,N,1,1,5,0,16/12/2024,16/12/2024,*,N,0,-1,0,"14689,304", ,1020000125, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
15882,YECTAFER TABS 80/1 mg comp.rec.x 40,0,1,1,0,0,0,0,"35493,8",16/12/2024,16/12/2024,YECTAFER TABS 80/1 mg comp.rec.x 40,N,1,1,5,0,16/12/2024,16/12/2024,*,N,0,-1,0,"25720,145", ,1020000126, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
15883,RONISTINA DUO MD 24 mg comp.birran.x 30,0,1,1,0,0,0,0,"21567,35",16/12/2024,16/12/2024,RONISTINA DUO MD 24 mg comp.birran.x 30,N,1,1,5,0,16/12/2024,16/12/2024,*,N,0,-1,0,"15628,514", ,1020000127, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
15884,NAPRONTAG 500 mg comp.x 100,0,1,1,0,0,0,0,90490,16/12/2024,16/12/2024,NAPRONTAG 500 mg comp.x 100,N,1,1,5,0,16/12/2024,16/12/2024,*,N,0,-1,0,"65572,464", ,1020000129, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
15885,AZATIOPRINA RONTAG 50 mg comp.x 25,0,1,1,0,0,0,0,25279,16/12/2024,16/12/2024,AZATIOPRINA RONTAG 50 mg comp.x 25,N,1,1,5,0,16/12/2024,16/12/2024,*,N,0,-1,0,"18318,116", ,1020000130, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
15886,LEVRON 1000 mg comp.x 60,0,1,1,0,0,0,0,"162415,77",16/12/2024,16/12/2024,LEVRON 1000 mg comp.x 60,N,1,1,5,0,16/12/2024,16/12/2024,*,N,0,-1,0,"117692,587", ,1020000131, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
15887,MODINA 0.5 mg caps.x 28,0,1,1,0,0,0,0,"3531388,86",16/12/2024,16/12/2024,MODINA 0.5 mg caps.x 28,N,1,1,5,0,16/12/2024,16/12/2024,*,N,0,-1,0,"2558977,435", ,1020000132, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
15888,NAPRONTAG 500 mg comp.x 10,0,1,1,0,0,0,0,10290,16/12/2024,16/12/2024,NAPRONTAG 500 mg comp.x 10,N,1,1,5,0,16/12/2024,16/12/2024,*,N,0,-1,0,"7456,522", ,1020000133, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
15889,LEVRON 500 mg comp.x 30,0,1,1,0,0,0,0,"59985,02",16/12/2024,16/12/2024,LEVRON 500 mg comp.x 30,N,1,1,5,0,16/12/2024,16/12/2024,*,N,0,-1,0,"43467,406", ,1020000134, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
15890,INDOTEX 50 mg sup.x 10,0,1,1,0,0,0,0,"11018,96",16/12/2024,16/12/2024,INDOTEX 50 mg sup.x 10,N,1,1,5,0,16/12/2024,16/12/2024,*,N,0,-1,0,"7984,754", ,1020007301, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
15891,INDOTEX 100 mg sup.x 10,0,1,1,0,0,0,0,"21368,52",16/12/2024,16/12/2024,INDOTEX 100 mg sup.x 10,N,1,1,5,0,16/12/2024,16/12/2024,*,N,0,-1,0,"15484,435", ,1020007302, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
15893,AUROBRAL 5 mg comp.x 30,0,1,1,0,0,0,0,35875,16/12/2024,16/12/2024,AUROBRAL 5 mg comp.x 30,N,1,1,5,0,16/12/2024,16/12/2024,*,N,0,-1,0,"25996,377", ,1020009901, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
15894,AUROBRAL 10 mg comp.x 30,0,1,1,0,0,0,0,45770,16/12/2024,16/12/2024,AUROBRAL 10 mg comp.x 30,N,1,1,5,0,16/12/2024,16/12/2024,*,N,0,-1,0,"33166,667", ,1020009902, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
16082,LOSACOR D 100/25 mg comp.rec.x 30,0,1,1,0,0,0,0,"25204,68",14/12/2024,14/12/2024,LOSACOR D 100/25 mg comp.rec.x 30,N,1,1,5,0,14/12/2024,14/12/2024,*,N,0,-1,0,"18264,261", ,1020300022, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
16102,ROVARTAL 10 mg comp.rec.x 30,0,1,1,0,0,0,0,"18503,15",14/12/2024,14/12/2024,ROVARTAL 10 mg comp.rec.x 30,N,1,1,5,0,14/12/2024,14/12/2024,*,N,0,-1,0,"13408,08", ,1020300066, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
16141,ELBRUS 1 mg comp.x 30,0,1,1,0,0,0,0,"22069,74",14/12/2024,14/12/2024,ELBRUS 1 mg comp.x 30,N,1,1,5,0,14/12/2024,14/12/2024,*,N,0,-1,0,"15992,565", ,1020300146, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
16168,ROVARTAL 20 mg comp.rec.x 30,0,1,1,0,0,0,0,"33139,87",14/12/2024,14/12/2024,ROVARTAL 20 mg comp.rec.x 30,N,1,1,5,0,14/12/2024,14/12/2024,*,N,0,-1,0,"24014,399", ,1020300191, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
16181,ROVARTAL 5 mg comp.rec.x 30,0,1,1,0,0,0,0,"12206,59",14/12/2024,14/12/2024,ROVARTAL 5 mg comp.rec.x 30,N,1,1,5,0,14/12/2024,14/12/2024,*,N,0,-1,0,"8845,355", ,1020300209, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
16183,OPTAMOX RESPIRATORIO DUO comp.rec.x 14,0,1,1,0,0,0,0,"24097,77",14/12/2024,14/12/2024,OPTAMOX RESPIRATORIO DUO comp.rec.x 14,N,1,1,5,0,14/12/2024,14/12/2024,*,N,0,-1,0,"17462,152", ,1020300211, ,-1,1,1,N,-1,0,1,793,1/12/2024,31/12/2024
16201,PLENICA 75 mg caps.x 60,0,1,1,0,0,0,0,"55830,77",14/12/2024,14/12/2024,PLENICA 75 mg caps.x 60,N,1,1,5,0,14/12/2024,14/12/2024,*,N,0,-1,0,"40457,08", ,1020300245, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
16204,ROGASTRIL PLUS comp. x 30,0,1,1,0,0,0,0,"20493,55",14/12/2024,14/12/2024,ROGASTRIL PLUS comp. x 30,N,1,1,5,0,14/12/2024,14/12/2024,*,N,0,-1,0,"14850,399", ,1020300248, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
