codigoInterno	Nom Reducido	idItem	idTipoIVA	idCategoria	IDSubRubro	Codigo_de_Envase_asociado	Porc_de_Impuesto_Interno	precio_final	FechaUltimoPrecio	descrip reducida	Eliminacion_de_item	Tipo de Unidad	Unidad	Dias_de_Vencimiento	Tamanio de Letra	FechaUltimoPrecio	Codigo_Adicional	Permite_Modif_Descripcion	Precio adicional de venta con IVA	Codigo de Plantilla de Etiqueta	Codigo de IVA Diferencial	UltimoPrecio	Precio_de_Oferta_Etiquetas	IDProducto	Codigo_de_envase_asociado_ERP	Monto_de_Impuesto_Interno	idTipoIVA	Aplica_Percepcion_5329	Costo _el_articulo	idProveedor	IDRubro	idMarca	Fecha Inicio	Fecha Fin
8867	ALOSOL gts.oft.x 10 ml	0	1	0	0	0	0	8620	16/12/2024	ALOSOL gts.oft.x 10 ml	N	1	1	5	0	16/12/2024	*	N	0	-1	0	6246,377	 	1018400021	 	-1	1	N	-1	0	1	0	1/12/2024	31/12/2024
8868	VISAG sol.oft.x 2.5 ml	0	1	0	0	0	0	16320	16/12/2024	VISAG sol.oft.x 2.5 ml	N	1	1	5	0	16/12/2024	*	N	0	-1	0	11826,087	 	1018400022	 	-1	1	N	-1	0	1	0	1/12/2024	31/12/2024
8869	ACRYLARM PLUS gel oft.x 10 g	0	1	0	0	0	0	15643,68	16/12/2024	ACRYLARM PLUS gel oft.x 10 g	N	1	1	5	0	16/12/2024	*	N	0	-1	0	11336	 	1018400023	 	-1	1	N	-1	0	1	1087	1/12/2024	31/12/2024
8870	TALOF susp.oft.x 5 ml	0	1	0	0	0	0	16125	16/12/2024	TALOF susp.oft.x 5 ml	N	1	1	5	0	16/12/2024	*	N	0	-1	0	11684,783	 	1018400024	 	-1	1	N	-1	0	1	0	1/12/2024	31/12/2024
8871	AUCIC 1.5% gel.oft.x 5 g	0	1	0	0	0	0	14681,64	16/12/2024	AUCIC 1.5% gel.oft.x 5 g	N	1	1	5	0	16/12/2024	*	N	0	-1	0	10638,87	 	1018400026	 	-1	1	N	-1	0	1	39	1/12/2024	31/12/2024
8872	DROPSTAR P colirio x 10 ml	0	1	0	0	0	0	17447,14	16/12/2024	DROPSTAR P colirio x 10 ml	N	1	1	5	0	16/12/2024	*	N	0	-1	0	12642,855	 	1018400027	 	-1	1	N	-1	0	1	0	1/12/2024	31/12/2024
8873	GATIDEX sol.oftalmica x 5 ml	0	1	0	0	0	0	30075,66	16/12/2024	GATIDEX sol.oftalmica x 5 ml	N	1	1	5	0	16/12/2024	*	N	0	-1	0	21793,957	 	1018400028	 	-1	1	N	-1	0	1	0	1/12/2024	31/12/2024
8874	BRIMOPRESS T sol.oft.x 5 ml	0	1	0	0	0	0	25292,37	16/12/2024	BRIMOPRESS T sol.oft.x 5 ml	N	1	1	5	0	16/12/2024	*	N	0	-1	0	18327,804	 	1018400029	 	-1	1	N	-1	0	1	0	1/12/2024	31/12/2024
8875	CLOSPORIL 0.1% gts.oft.x 5 ml	0	1	0	0	0	0	33237,05	16/12/2024	CLOSPORIL 0.1% gts.oft.x 5 ml	N	1	1	5	0	16/12/2024	*	N	0	-1	0	24084,819	 	1018400030	 	-1	1	N	-1	0	1	0	1/12/2024	31/12/2024
8876	LUSIC sol.oft. x 10 ml	0	1	0	0	0	0	9950	16/12/2024	LUSIC sol.oft. x 10 ml	N	1	1	5	0	16/12/2024	*	N	0	-1	0	7210,145	 	1018400031	 	-1	1	N	-1	0	1	0	1/12/2024	31/12/2024
8877	GATIF FORTE sol.oft.x 5 ml	0	1	0	0	0	0	30796,36	16/12/2024	GATIF FORTE sol.oft.x 5 ml	N	1	1	5	0	16/12/2024	*	N	0	-1	0	22316,203	 	1018400032	 	-1	1	N	-1	0	1	0	1/12/2024	31/12/2024
8878	GOTA PC sol.oft.x 10 ml	0	1	0	0	0	0	6990	16/12/2024	GOTA PC sol.oft.x 10 ml	N	1	1	5	0	16/12/2024	*	N	0	-1	0	5065,217	 	1018400033	 	-1	1	N	-1	0	1	0	1/12/2024	31/12/2024
8879	TRALER sol.oft.x 5 ml	0	1	0	0	0	0	22271,58	16/12/2024	TRALER sol.oft.x 5 ml	N	1	1	5	0	16/12/2024	*	N	0	-1	0	16138,826	 	1018400035	 	-1	1	N	-1	0	1	0	1/12/2024	31/12/2024
8880	TOLF emuls.oft.x 5 ml	0	1	0	0	0	0	23263,87	16/12/2024	TOLF emuls.oft.x 5 ml	N	1	1	5	0	16/12/2024	*	N	0	-1	0	16857,877	 	1018400036	 	-1	1	N	-1	0	1	0	1/12/2024	31/12/2024
8881	GOTA PC DESCONGESTIVO sol.oft.x 10 ml	0	1	0	0	0	0	6590	16/12/2024	GOTA PC DESCONGESTIVO sol.oft.x 10 ml	N	1	1	5	0	16/12/2024	*	N	0	-1	0	4775,362	 	1018400038	 	-1	1	N	-1	0	1	0	1/12/2024	31/12/2024
8882	GOTA PC DESCONGESTIVO baño ocular x 80 ml	0	1	0	0	0	0	9190	16/12/2024	GOTA PC DESCONGESTIVO baño ocular x 80 ml	N	1	1	5	0	16/12/2024	*	N	0	-1	0	6659,42	 	1018400040	 	-1	1	N	-1	0	1	0	1/12/2024	31/12/2024
8883	FLUORESCEINA 0.25% fco.gotero x 5 ml	0	1	0	0	0	0	10655,58	16/12/2024	FLUORESCEINA 0.25% fco.gotero x 5 ml	N	1	1	5	0	16/12/2024	*	N	0	-1	0	7721,435	 	1018400041	 	-1	1	N	-1	0	1	0	1/12/2024	31/12/2024
8884	AUCIC PLUS sol.oft.x 10 ml	0	1	0	0	0	0	18933	16/12/2024	AUCIC PLUS sol.oft.x 10 ml	N	1	1	5	0	16/12/2024	*	N	0	-1	0	13719,565	 	1018400043	 	-1	1	N	-1	0	1	39	1/12/2024	31/12/2024
8885	LOUTEN emuls.x 2.5 ml	0	1	0	0	0	0	24653,76	16/12/2024	LOUTEN emuls.x 2.5 ml	N	1	1	5	0	16/12/2024	*	N	0	-1	0	17865,043	 	1018400045	 	-1	1	N	-1	0	1	0	1/12/2024	31/12/2024
8886	LOTESOFT ung.oft.x 3.5 g	0	1	0	0	0	0	17605,38	16/12/2024	LOTESOFT ung.oft.x 3.5 g	N	1	1	5	0	16/12/2024	*	N	0	-1	0	12757,522	 	1018400046	 	-1	1	N	-1	0	1	0	1/12/2024	31/12/2024
8887	DIARIS OMEGA caps.x 30	0	1	0	0	0	0	11282,14	16/12/2024	DIARIS OMEGA caps.x 30	N	1	1	5	0	16/12/2024	*	N	0	-1	0	8175,464	 	1018400047	 	-1	1	N	-1	0	1	132	1/12/2024	31/12/2024
8888	DIAR caps.bl.x 30	0	1	0	0	0	0	29900	16/12/2024	DIAR caps.bl.x 30	N	1	1	5	0	16/12/2024	*	N	0	-1	0	21666,667	 	1018400049	 	-1	1	N	-1	0	1	131	1/12/2024	31/12/2024
8889	AUCIC 1% LC sol.oft.x 10 ml	0	1	0	0	0	0	18842,3	16/12/2024	AUCIC 1% LC sol.oft.x 10 ml	N	1	1	5	0	16/12/2024	*	N	0	-1	0	13653,841	 	1018400050	 	-1	1	N	-1	0	1	39	1/12/2024	31/12/2024
8890	DROPSTAR LC colirio x 10 ml	0	1	0	0	0	0	22118,7	16/12/2024	DROPSTAR LC colirio x 10 ml	N	1	1	5	0	16/12/2024	*	N	0	-1	0	16028,043	 	1018400051	 	-1	1	N	-1	0	1	0	1/12/2024	31/12/2024
8891	KETIF sol.x 5 ml	0	1	0	0	0	0	7200	16/12/2024	KETIF sol.x 5 ml	N	1	1	5	0	16/12/2024	*	N	0	-1	0	5217,391	 	1018400052	 	-1	1	N	-1	0	1	0	1/12/2024	31/12/2024
8892	TRALER LC sol.oft.x 5 ml	0	1	0	0	0	0	25479,37	16/12/2024	TRALER LC sol.oft.x 5 ml	N	1	1	5	0	16/12/2024	*	N	0	-1	0	18463,312	 	1018400053	 	-1	1	N	-1	0	1	0	1/12/2024	31/12/2024
8893	LASIN fco.x 3 ml	0	1	0	0	0	0	39990	16/12/2024	LASIN fco.x 3 ml	N	1	1	5	0	16/12/2024	*	N	0	-1	0	28978,261	 	1018400054	 	-1	1	N	-1	0	1	0	1/12/2024	31/12/2024
8894	GLAUCOTENSIL TD LC sol.oft.x 5 ml	0	1	0	0	0	0	36006,75	16/12/2024	GLAUCOTENSIL TD LC sol.oft.x 5 ml	N	1	1	5	0	16/12/2024	*	N	0	-1	0	26091,848	 	1018400055	 	-1	1	N	-1	0	1	0	1/12/2024	31/12/2024
8895	GOTA PC PLUS sol.oft.x 10 ml	0	1	0	0	0	0	8410	16/12/2024	GOTA PC PLUS sol.oft.x 10 ml	N	1	1	5	0	16/12/2024	*	N	0	-1	0	6094,203	 	1018400056	 	-1	1	N	-1	0	1	0	1/12/2024	31/12/2024
8896	XEGREX sol.oft.x 5 ml	0	1	0	0	0	0	40194,79	16/12/2024	XEGREX sol.oft.x 5 ml	N	1	1	5	0	16/12/2024	*	N	0	-1	0	29126,659	 	1018400057	 	-1	1	N	-1	0	1	0	1/12/2024	31/12/2024
8897	BRIMOPRESS LC 0.2% sol.oft.x 5 ml	0	1	0	0	0	0	27283,43	16/12/2024	BRIMOPRESS LC 0.2% sol.oft.x 5 ml	N	1	1	5	0	16/12/2024	*	N	0	-1	0	19770,601	 	1018400058	 	-1	1	N	-1	0	1	0	1/12/2024	31/12/2024
8898	BRIMOPRESS T LC sol.oft.x 5 ml	0	1	0	0	0	0	27461,21	16/12/2024	BRIMOPRESS T LC sol.oft.x 5 ml	N	1	1	5	0	16/12/2024	*	N	0	-1	0	19899,428	 	1018400059	 	-1	1	N	-1	0	1	0	1/12/2024	31/12/2024
8899	XEGREX LC sol.oft.x 5 ml	0	1	0	0	0	0	40194,79	16/12/2024	XEGREX LC sol.oft.x 5 ml	N	1	1	5	0	16/12/2024	*	N	0	-1	0	29126,659	 	1018400060	 	-1	1	N	-1	0	1	0	1/12/2024	31/12/2024
8900	CICLOPENTOLATO POEN 1% colirio x 5 ml	0	1	0	0	0	0	10317,04	16/12/2024	CICLOPENTOLATO POEN 1% colirio x 5 ml	N	1	1	5	0	16/12/2024	*	N	0	-1	0	7476,116	 	1018401401	 	-1	1	N	-1	0	1	0	1/12/2024	31/12/2024
8901	PROVISUAL COMPUESTO colirio x 5 ml	0	1	0	0	0	0	6873,89	16/12/2024	PROVISUAL COMPUESTO colirio x 5 ml	N	1	1	5	0	16/12/2024	*	N	0	-1	0	4981,08	 	1018402701	 	-1	1	N	-1	0	1	0	1/12/2024	31/12/2024
8902	GOTABIOTIC colirio x 5 ml	0	1	0	0	0	0	8788,72	16/12/2024	GOTABIOTIC colirio x 5 ml	N	1	1	5	0	16/12/2024	*	N	0	-1	0	6368,638	 	1018402901	 	-1	1	N	-1	0	1	922	1/12/2024	31/12/2024
8903	GOTABIOTIC gel oft.x 5 g	0	1	0	0	0	0	9620,32	16/12/2024	GOTABIOTIC gel oft.x 5 g	N	1	1	5	0	16/12/2024	*	N	0	-1	0	6971,246	 	1018402902	 	-1	1	N	-1	0	1	922	1/12/2024	31/12/2024
8904	POENTIMOL 0.50% colirio x 5 ml	0	1	0	0	0	0	9372,11	16/12/2024	POENTIMOL 0.50% colirio x 5 ml	N	1	1	5	0	16/12/2024	*	N	0	-1	0	6791,384	 	1018403203	 	-1	1	N	-1	0	1	0	1/12/2024	31/12/2024
8905	GOTABIOTIC D colirio x 5 ml	0	1	0	0	0	0	10413,83	16/12/2024	GOTABIOTIC D colirio x 5 ml	N	1	1	5	0	16/12/2024	*	N	0	-1	0	7546,254	 	1018403401	 	-1	1	N	-1	0	1	922	1/12/2024	31/12/2024
8906	FOTORRETIN colirio x 5 ml	0	1	0	0	0	0	12001,31	16/12/2024	FOTORRETIN colirio x 5 ml	N	1	1	5	0	16/12/2024	*	N	0	-1	0	8696,601	 	1018403601	 	-1	1	N	-1	0	1	0	1/12/2024	31/12/2024
8907	SEDESTEROL gts.oft.x 5 ml	0	1	0	0	0	0	25450	16/12/2024	SEDESTEROL gts.oft.x 5 ml	N	1	1	5	0	16/12/2024	*	N	0	-1	0	18442,029	 	1018404101	 	-1	1	N	-1	0	1	0	1/12/2024	31/12/2024
8908	POENKERAT 0.5% colirio x 5 ml	0	1	0	0	0	0	13871,44	16/12/2024	POENKERAT 0.5% colirio x 5 ml	N	1	1	5	0	16/12/2024	*	N	0	-1	0	10051,768	 	1018404301	 	-1	1	N	-1	0	1	0	1/12/2024	31/12/2024
8909	GOTABIOTIC F colirio x 5 ml	0	1	0	0	0	0	9485,16	16/12/2024	GOTABIOTIC F colirio x 5 ml	N	1	1	5	0	16/12/2024	*	N	0	-1	0	6873,304	 	1018405001	 	-1	1	N	-1	0	1	922	1/12/2024	31/12/2024
8910	FOTOPTIC colir.x 5 ml	0	1	0	0	0	0	10583,09	16/12/2024	FOTOPTIC colir.x 5 ml	N	1	1	5	0	16/12/2024	*	N	0	-1	0	7668,906	 	1018405101	 	-1	1	N	-1	0	1	0	1/12/2024	31/12/2024
8911	ACRYLARM gel oft.x 10 g	0	1	0	0	0	0	17657,57	16/12/2024	ACRYLARM gel oft.x 10 g	N	1	1	5	0	16/12/2024	*	N	0	-1	0	12795,341	 	1018405501	 	-1	1	N	-1	0	1	1087	1/12/2024	31/12/2024
8912	BRIMOPRESS 0.2% sol.oft.x 5 ml	0	1	0	0	0	0	25479,56	16/12/2024	BRIMOPRESS 0.2% sol.oft.x 5 ml	N	1	1	5	0	16/12/2024	*	N	0	-1	0	18463,449	 	1018406501	 	-1	1	N	-1	0	1	0	1/12/2024	31/12/2024
8913	BRIXIA colirio x 6 ml	0	1	0	0	0	0	24455	16/12/2024	BRIXIA colirio x 6 ml	N	1	1	5	0	16/12/2024	*	N	0	-1	0	17721,014	 	1018406601	 	-1	1	N	-1	0	1	0	1/12/2024	31/12/2024
8914	GLAUCOTENSIL TD colirio x 5 ml	0	1	0	0	0	0	33858,77	16/12/2024	GLAUCOTENSIL TD colirio x 5 ml	N	1	1	5	0	16/12/2024	*	N	0	-1	0	24535,341	 	1018406701	 	-1	1	N	-1	0	1	0	1/12/2024	31/12/2024
8915	LOTESOFT susp.oft.x 5 ml	0	1	0	0	0	0	16318,12	16/12/2024	LOTESOFT susp.oft.x 5 ml	N	1	1	5	0	16/12/2024	*	N	0	-1	0	11824,725	 	1018406802	 	-1	1	N	-1	0	1	0	1/12/2024	31/12/2024
8916	POEN CAINA colirio x 10 ml	0	1	0	0	0	0	7627,76	16/12/2024	POEN CAINA colirio x 10 ml	N	1	1	5	0	16/12/2024	*	N	0	-1	0	5527,362	 	1018406901	 	-1	1	N	-1	0	1	0	1/12/2024	31/12/2024
8917	POENBIOPTAL NF colirio x 5 ml	0	1	0	0	0	0	6613,86	16/12/2024	POENBIOPTAL NF colirio x 5 ml	N	1	1	5	0	16/12/2024	*	N	0	-1	0	4792,652	 	1018407101	 	-1	1	N	-1	0	1	804	1/12/2024	31/12/2024
8918	COMPLEGEL NOVO 500 mg a.x 9 x 2 ml	0	1	0	0	0	0	28131,86	14/12/2024	COMPLEGEL NOVO 500 mg a.x 9 x 2 ml	N	1	1	5	0	14/12/2024	*	N	0	-1	0	20385,406	 	1018501301	 	-1	1	N	-1	0	1	0	1/12/2024	31/12/2024
8919	COMPLEGEL NOVO 250 mg comp.x 30	0	1	0	0	0	0	36990,05	14/12/2024	COMPLEGEL NOVO 250 mg comp.x 30	N	1	1	5	0	14/12/2024	*	N	0	-1	0	26804,384	 	1018501302	 	-1	1	N	-1	0	1	0	1/12/2024	31/12/2024
8920	BETASERC 24 mg comp.x 30	0	1	0	0	0	0	30523,48	16/12/2024	BETASERC 24 mg comp.x 30	N	1	1	5	0	16/12/2024	*	N	0	-1	0	22118,464	 	1019200099	 	-1	1	N	-1	0	1	627	1/12/2024	31/12/2024
8921	DICETEL 100 mg comp.x 60	0	1	0	0	0	0	71923,15	16/12/2024	DICETEL 100 mg comp.x 60	N	1	1	5	0	16/12/2024	*	N	0	-1	0	52118,225	 	1019209302	 	-1	1	N	-1	0	1	0	1/12/2024	31/12/2024
8922	GLAUCOSTAT T gts.oft.x 2.5 ml	0	1	0	0	0	0	24465	16/12/2024	GLAUCOSTAT T gts.oft.x 2.5 ml	N	1	1	5	0	16/12/2024	*	N	0	-1	0	17728,261	 	1019300024	 	-1	1	N	-1	0	1	0	1/12/2024	31/12/2024
8923	DIABO 250 mg comp.x 50	0	1	0	0	0	0	32540	16/12/2024	DIABO 250 mg comp.x 50	N	1	1	5	0	16/12/2024	*	N	0	-1	0	23579,71	 	1019300028	 	-1	1	N	-1	0	1	0	1/12/2024	31/12/2024
8924	PRESS OUT T sol.oft.x 5 ml	0	1	0	0	0	0	34550	16/12/2024	PRESS OUT T sol.oft.x 5 ml	N	1	1	5	0	16/12/2024	*	N	0	-1	0	25036,232	 	1019300030	 	-1	1	N	-1	0	1	0	1/12/2024	31/12/2024
8925	BRIT sol.oft.x 5 ml	0	1	0	0	0	0	22935	16/12/2024	BRIT sol.oft.x 5 ml	N	1	1	5	0	16/12/2024	*	N	0	-1	0	16619,565	 	1019300032	 	-1	1	N	-1	0	1	0	1/12/2024	31/12/2024
8926	LOTEVIS susp.oft.x 5 ml	0	1	0	0	0	0	12985	16/12/2024	LOTEVIS susp.oft.x 5 ml	N	1	1	5	0	16/12/2024	*	N	0	-1	0	9409,42	 	1019300039	 	-1	1	N	-1	0	1	0	1/12/2024	31/12/2024
8927	LOTEVIS T susp.oft.x 5 ml	0	1	0	0	0	0	12380	16/12/2024	LOTEVIS T susp.oft.x 5 ml	N	1	1	5	0	16/12/2024	*	N	0	-1	0	8971,014	 	1019300040	 	-1	1	N	-1	0	1	0	1/12/2024	31/12/2024
8928	FENAC sol.oft.estéril x 5 ml	0	1	0	0	0	0	19145	16/12/2024	FENAC sol.oft.estéril x 5 ml	N	1	1	5	0	16/12/2024	*	N	0	-1	0	13873,188	 	1019300042	 	-1	1	N	-1	0	1	0	1/12/2024	31/12/2024
8929	CIPOS 0.1 sol.oft.x 5 ml	0	1	0	0	0	0	29860	16/12/2024	CIPOS 0.1 sol.oft.x 5 ml	N	1	1	5	0	16/12/2024	*	N	0	-1	0	21637,681	 	1019300060	 	-1	1	N	-1	0	1	0	1/12/2024	31/12/2024
8930	RONISTINA 8 mg comp.x 30	0	1	0	0	0	0	12496,36	16/12/2024	RONISTINA 8 mg comp.x 30	N	1	1	5	0	16/12/2024	*	N	0	-1	0	9055,333	 	1020000000	 	-1	1	N	-1	0	1	0	1/12/2024	31/12/2024
8931	RONISTINA 8 mg comp.x 60	0	1	0	0	0	0	20129,27	16/12/2024	RONISTINA 8 mg comp.x 60	N	1	1	5	0	16/12/2024	*	N	0	-1	0	14586,428	 	1020000001	 	-1	1	N	-1	0	1	0	1/12/2024	31/12/2024
8932	DATEVAN 20 mg comp.x 10	0	1	0	0	0	0	12773	16/12/2024	DATEVAN 20 mg comp.x 10	N	1	1	5	0	16/12/2024	*	N	0	-1	0	9255,797	 	1020000004	 	-1	1	N	-1	0	1	0	1/12/2024	31/12/2024
8933	DATEVAN 20 mg comp.x 30	0	1	0	0	0	0	38319,39	16/12/2024	DATEVAN 20 mg comp.x 30	N	1	1	5	0	16/12/2024	*	N	0	-1	0	27767,674	 	1020000005	 	-1	1	N	-1	0	1	0	1/12/2024	31/12/2024
8934	OSTEOFENE 70 mg comp.x 4	0	1	0	0	0	0	11921,07	16/12/2024	OSTEOFENE 70 mg comp.x 4	N	1	1	5	0	16/12/2024	*	N	0	-1	0	8638,457	 	1020000013	 	-1	1	N	-1	0	1	0	1/12/2024	31/12/2024
8935	SERLINA 50 mg comp.x 30	0	1	0	0	0	0	23798,28	16/12/2024	SERLINA 50 mg comp.x 30	N	1	1	5	0	16/12/2024	*	N	0	-1	0	17245,13	 	1020000014	 	-1	1	N	-1	0	1	0	1/12/2024	31/12/2024
8936	SERLINA 100 mg comp.x 30	0	1	0	0	0	0	40289,41	16/12/2024	SERLINA 100 mg comp.x 30	N	1	1	5	0	16/12/2024	*	N	0	-1	0	29195,225	 	1020000015	 	-1	1	N	-1	0	1	0	1/12/2024	31/12/2024
8937	AZATIOPRINA RONTAG 50 mg comp.x 100	0	1	0	0	0	0	86432	16/12/2024	AZATIOPRINA RONTAG 50 mg comp.x 100	N	1	1	5	0	16/12/2024	*	N	0	-1	0	62631,884	 	1020000016	 	-1	1	N	-1	0	1	0	1/12/2024	31/12/2024
8938	GANAVAX 37.5 mg comp.x 30	0	1	0	0	0	0	26483,08	16/12/2024	GANAVAX 37.5 mg comp.x 30	N	1	1	5	0	16/12/2024	*	N	0	-1	0	19190,638	 	1020000022	 	-1	1	N	-1	0	1	0	1/12/2024	31/12/2024
8939	GANAVAX 50 mg comp.x 30	0	1	0	0	0	0	26897,9	16/12/2024	GANAVAX 50 mg comp.x 30	N	1	1	5	0	16/12/2024	*	N	0	-1	0	19491,232	 	1020000023	 	-1	1	N	-1	0	1	0	1/12/2024	31/12/2024
8940	GANAVAX 75 mg comp.x 30	0	1	0	0	0	0	32007,87	16/12/2024	GANAVAX 75 mg comp.x 30	N	1	1	5	0	16/12/2024	*	N	0	-1	0	23194,109	 	1020000024	 	-1	1	N	-1	0	1	0	1/12/2024	31/12/2024
8941	AXOKINE 200 mg comp.x 30	0	1	0	0	0	0	17663	16/12/2024	AXOKINE 200 mg comp.x 30	N	1	1	5	0	16/12/2024	*	N	0	-1	0	12799,275	 	1020000026	 	-1	1	N	-1	0	1	0	1/12/2024	31/12/2024
8942	AXOKINE 200 mg comp.x 60	0	1	0	0	0	0	27168	16/12/2024	AXOKINE 200 mg comp.x 60	N	1	1	5	0	16/12/2024	*	N	0	-1	0	19686,957	 	1020000027	 	-1	1	N	-1	0	1	0	1/12/2024	31/12/2024
8943	TOCLINE 2.5 mg comp.x 30	0	1	0	0	0	0	29717,37	16/12/2024	TOCLINE 2.5 mg comp.x 30	N	1	1	5	0	16/12/2024	*	N	0	-1	0	21534,326	 	1020000038	 	-1	1	N	-1	0	1	0	1/12/2024	31/12/2024
8944	LEFLUAR 20 mg comp.rec.x 30	0	1	0	0	0	0	29998	16/12/2024	LEFLUAR 20 mg comp.rec.x 30	N	1	1	5	0	16/12/2024	*	N	0	-1	0	21737,681	 	1020000063	 	-1	1	N	-1	0	1	0	1/12/2024	31/12/2024
8945	ARLEMIDE 10 mg comp.x 30	0	1	0	0	0	0	25998,08	16/12/2024	ARLEMIDE 10 mg comp.x 30	N	1	1	5	0	16/12/2024	*	N	0	-1	0	18839,188	 	1020000066	 	-1	1	N	-1	0	1	0	1/12/2024	31/12/2024
8946	ARLEMIDE 15 mg comp.x 15	0	1	0	0	0	0	19399,43	16/12/2024	ARLEMIDE 15 mg comp.x 15	N	1	1	5	0	16/12/2024	*	N	0	-1	0	14057,558	 	1020000067	 	-1	1	N	-1	0	1	0	1/12/2024	31/12/2024
8947	ARLEMIDE 15 mg comp.x 30	0	1	0	0	0	0	37137,14	16/12/2024	ARLEMIDE 15 mg comp.x 30	N	1	1	5	0	16/12/2024	*	N	0	-1	0	26910,971	 	1020000068	 	-1	1	N	-1	0	1	0	1/12/2024	31/12/2024
8948	RONISTINA DUO 24 mg comp.x 30	0	1	0	0	0	0	21567,35	16/12/2024	RONISTINA DUO 24 mg comp.x 30	N	1	1	5	0	16/12/2024	*	N	0	-1	0	15628,514	 	1020000069	 	-1	1	N	-1	0	1	0	1/12/2024	31/12/2024
8949	RONISTINA DUO 24 mg comp.x 60	0	1	0	0	0	0	39105,65	16/12/2024	RONISTINA DUO 24 mg comp.x 60	N	1	1	5	0	16/12/2024	*	N	0	-1	0	28337,428	 	1020000070	 	-1	1	N	-1	0	1	0	1/12/2024	31/12/2024
8950	CABERPAR 1 mg comp.x 10	0	1	0	0	0	0	29690,26	16/12/2024	CABERPAR 1 mg comp.x 10	N	1	1	5	0	16/12/2024	*	N	0	-1	0	21514,681	 	1020000081	 	-1	1	N	-1	0	1	0	1/12/2024	31/12/2024
8951	DEFAS 6 mg comp.x 20	0	1	0	0	0	0	19587,25	16/12/2024	DEFAS 6 mg comp.x 20	N	1	1	5	0	16/12/2024	*	N	0	-1	0	14193,659	 	1020000088	 	-1	1	N	-1	0	1	0	1/12/2024	31/12/2024
8952	DEFAS 30 mg comp.x 20	0	1	0	0	0	0	85864,26	16/12/2024	DEFAS 30 mg comp.x 20	N	1	1	5	0	16/12/2024	*	N	0	-1	0	62220,478	 	1020000090	 	-1	1	N	-1	0	1	0	1/12/2024	31/12/2024
8953	LEVRON 500 mg comp.x 20	0	1	0	0	0	0	51972,39	16/12/2024	LEVRON 500 mg comp.x 20	N	1	1	5	0	16/12/2024	*	N	0	-1	0	37661,152	 	1020000091	 	-1	1	N	-1	0	1	0	1/12/2024	31/12/2024
8954	LEVRON 500 mg comp.x 60	0	1	0	0	0	0	121627,18	16/12/2024	LEVRON 500 mg comp.x 60	N	1	1	5	0	16/12/2024	*	N	0	-1	0	88135,638	 	1020000092	 	-1	1	N	-1	0	1	0	1/12/2024	31/12/2024
8955	LEVRON 1000 mg comp.x 30	0	1	0	0	0	0	139716,39	16/12/2024	LEVRON 1000 mg comp.x 30	N	1	1	5	0	16/12/2024	*	N	0	-1	0	101243,761	 	1020000093	 	-1	1	N	-1	0	1	0	1/12/2024	31/12/2024
8956	AMPAKINE 100 mg comp.x 30	0	1	0	0	0	0	43103,52	16/12/2024	AMPAKINE 100 mg comp.x 30	N	1	1	5	0	16/12/2024	*	N	0	-1	0	31234,435	 	1020000096	 	-1	1	N	-1	0	1	0	1/12/2024	31/12/2024
8957	AMPAKINE 100 mg comp.x 60	0	1	0	0	0	0	82521,67	16/12/2024	AMPAKINE 100 mg comp.x 60	N	1	1	5	0	16/12/2024	*	N	0	-1	0	59798,312	 	1020000097	 	-1	1	N	-1	0	1	0	1/12/2024	31/12/2024
8958	CABERPAR 2 mg comp.x 30	0	1	0	0	0	0	84688,31	16/12/2024	CABERPAR 2 mg comp.x 30	N	1	1	5	0	16/12/2024	*	N	0	-1	0	61368,341	 	1020000098	 	-1	1	N	-1	0	1	0	1/12/2024	31/12/2024
8959	RONISTINA 16 mg comp.x 30	0	1	0	0	0	0	14324,1	16/12/2024	RONISTINA 16 mg comp.x 30	N	1	1	5	0	16/12/2024	*	N	0	-1	0	10379,783	 	1020000099	 	-1	1	N	-1	0	1	0	1/12/2024	31/12/2024
8960	RONISTINA 16 mg comp.x 60	0	1	0	0	0	0	24948,77	16/12/2024	RONISTINA 16 mg comp.x 60	N	1	1	5	0	16/12/2024	*	N	0	-1	0	18078,819	 	1020000100	 	-1	1	N	-1	0	1	0	1/12/2024	31/12/2024
8961	NAPRONTAG GESIC 550 mg comp.rec.x 10	0	1	0	0	0	0	10740	16/12/2024	NAPRONTAG GESIC 550 mg comp.rec.x 10	N	1	1	5	0	16/12/2024	*	N	0	-1	0	7782,609	 	1020000101	 	-1	1	N	-1	0	1	0	1/12/2024	31/12/2024
8962	NAPRONTAG GESIC 550 mg comp.rec.x 20	0	1	0	0	0	0	21430	16/12/2024	NAPRONTAG GESIC 550 mg comp.rec.x 20	N	1	1	5	0	16/12/2024	*	N	0	-1	0	15528,986	 	1020000102	 	-1	1	N	-1	0	1	0	1/12/2024	31/12/2024
8963	NAPRONTAG GESIC 220 mg comp.rec.x 10	0	1	0	0	0	0	2850	16/12/2024	NAPRONTAG GESIC 220 mg comp.rec.x 10	N	1	1	5	0	16/12/2024	*	N	0	-1	0	2065,217	 	1020000104	 	-1	1	N	-1	0	1	0	1/12/2024	31/12/2024
